PARTY_UNAVAIL_LOG;政党解散;;;;;;;;;;X
PRODUCTION_FACTORY_DAYSRED_TOOLTIP;破产时间：$DAYS$;;;;;;;;;;X
EXPENSE_NO_AFFORD;我们只能从开支中支付$VAL$?！;;;;;;;;;;X
PRODUCTION_FACTORY_DAYSRED_TOOLTIP;破产时间：$DAYS$;;;;;;;;;;X
ENG_presidential_dictatorship;大不列颠;;;;;;;;;;X
EVTNAME16451;袭击驻军;;;;;;;;;;X
EVTDESC16451;在德克萨斯革命的初期，德克萨斯部队袭击了大量的墨西哥驻军。这为德克萨斯军队提供了大量所需的资金和补给。;;;;;;;;;;X
CB_ALLOWED_GUNBOAT;强制归还债务;;;;;;;;;;X
po_gunboat;归还债务;;;;;;;;;;X
IS_IN_DEFAULT_TO;默认为;;;;;;;;;;X
IS_NOT_IN_DEFAULT_TO;未默认为;;;;;;;;;;X
gunboat;归还债务;;;;;;;;;;X
gunboat_desc;强迫他们归还拖欠我国的债务;;;;;;;;;;X
gunboat_setup;将强迫他们兑现拖欠我国的债务;;;;;;;;;;X
gunboat_short;归还债务;;;;;;;;;;X
EVTNAME70002;$FROMCOUNTRY$已经破产！;;;;;;;;;;X
EVTDESC70002;$FROMCOUNTRY$已经破产并声明不承认对我国的债务！我国必须动用军事力量来保卫我们的投资者。;;;;;;;;;;X
EVTOPTA70002;好的;;;;;;;;;;X
USE_LEADER;使用将领;;;;;;;;;;X
SHORTCUT;快捷方式：;;;;;;;;;;X
SM_SHORTCUT;快捷栏;;;;;;;;;;X
TUR_proletarian_dictatorship_ADJ;土耳其的;;;;;;;;;;X
move_capital_to_moscow_title;重返第三罗马;;;;;;;;;;X
move_capital_to_moscow_desc;荣耀的圣彼得堡——彼得大帝之城，距离边境实在近得令人不安。也许将首都迁回“第一宝座”莫斯科是更谨慎的做法，入侵的敌军将发现难以抵达……;;;;;;;;;;X
